Timestamp,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss
09102024_215013,3,0.9059791564941406,0.8989166617393494,0.34241411089897156,0.3632495105266571
09102024_215013,4,0.9069166779518127,0.8898333311080933,0.3408021330833435,0.3767126798629761
09102024_215013,5,0.9056875109672546,0.9049166440963745,0.34179776906967163,0.35147616267204285
09102024_215013,6,0.905958354473114,0.8920833468437195,0.3402602970600128,0.3759002685546875
09102024_215013,7,0.905916690826416,0.8955000042915344,0.3378097414970398,0.36819300055503845
09102024_215013,8,0.9064791798591614,0.890916645526886,0.3360570967197418,0.3798317611217499
09102024_215222,1,0.9036458134651184,0.8994166851043701,0.3459399342536926,0.3639778792858124
09102024_215222,2,0.9051874876022339,0.8988333344459534,0.3439876437187195,0.3559952676296234
09102024_215222,3,0.9059791564941406,0.8989166617393494,0.34241411089897156,0.3632495105266571
09102024_215222,4,0.9069166779518127,0.8898333311080933,0.3408021330833435,0.3767126798629761
09102024_215222,5,0.9056875109672546,0.9049166440963745,0.34179776906967163,0.35147616267204285
09102024_215222,6,0.905958354473114,0.8920833468437195,0.3402602970600128,0.3759002685546875
09102024_215222,7,0.905916690826416,0.8955000042915344,0.3378097414970398,0.36819300055503845
09102024_215222,8,0.9064791798591614,0.890916645526886,0.3360570967197418,0.3798317611217499
09102024_215417,1,0.9066458344459534,0.8986666798591614,0.3400259017944336,0.3633752465248108
09102024_215417,2,0.9070208072662354,0.8944166898727417,0.336848646402359,0.36958983540534973
09102024_215417,3,0.9064791798591614,0.9039166569709778,0.33744651079177856,0.35164356231689453
09102024_215512,1,0.9068958163261414,0.9040833115577698,0.3382762372493744,0.3504672348499298
09102024_215512,2,0.9071875214576721,0.8994166851043701,0.3383483588695526,0.3569231331348419
09102024_215512,3,0.9078541398048401,0.9003333449363708,0.33661526441574097,0.35913172364234924
09102024_215512,4,0.9070208072662354,0.9015833139419556,0.3377644419670105,0.35439273715019226
09102024_215708,1,0.906000018119812,0.902999997138977,0.3380189538002014,0.34979328513145447
09102024_215708,2,0.9054375290870667,0.9028333425521851,0.3378286361694336,0.35480502247810364
09102024_215708,3,0.9072083234786987,0.8977500200271606,0.3381372094154358,0.3660185635089874
09102024_215708,4,0.9085000157356262,0.9025833606719971,0.3336702883243561,0.34857556223869324
09102024_215708,5,0.9082499742507935,0.8899166584014893,0.33247479796409607,0.3897812068462372
09102024_215708,6,0.9086041450500488,0.9050833582878113,0.3312036395072937,0.34509944915771484
09102024_215708,7,0.9088125228881836,0.9034166932106018,0.33312398195266724,0.3495936393737793
09102024_215708,8,0.9076041579246521,0.8940833210945129,0.33115869760513306,0.369587779045105
09102024_215708,9,0.9093124866485596,0.9002500176429749,0.3293178379535675,0.35014376044273376
09102024_215758,1,0.9076458215713501,0.9001666903495789,0.33322834968566895,0.35615748167037964
09102024_215758,2,0.9087499976158142,0.9004166722297668,0.3305112421512604,0.3546605110168457
09102024_215758,3,0.9091458320617676,0.8961666822433472,0.33057117462158203,0.366660475730896
09102024_215850,1,0.9079583287239075,0.8999166488647461,0.33072134852409363,0.35464921593666077
09102024_215850,2,0.9083541631698608,0.9035833477973938,0.33212077617645264,0.3515934348106384
09102024_215850,3,0.9072083234786987,0.8990833163261414,0.33213889598846436,0.36547303199768066
09102024_215937,1,0.9093124866485596,0.9043333530426025,0.33016079664230347,0.35152316093444824
09102024_215937,2,0.9074791669845581,0.902999997138977,0.3321928381919861,0.3536326587200165
09102024_215937,3,0.9090625047683716,0.9019166827201843,0.32851776480674744,0.3523200750350952
09102024_220111,1,0.909583330154419,0.9004999995231628,0.32849615812301636,0.3548293113708496
09102024_220111,2,0.9106041789054871,0.8959166407585144,0.3277602195739746,0.3652888238430023
09102024_220111,3,0.9067500233650208,0.8974999785423279,0.33036503195762634,0.3601527512073517
09102024_220203,1,0.9081041812896729,0.9005833268165588,0.32879310846328735,0.3577820360660553
09102024_220203,2,0.9103124737739563,0.9004999995231628,0.32948818802833557,0.35633063316345215
09102024_220203,3,0.909416675567627,0.8994166851043701,0.32718104124069214,0.3574305772781372
09102024_220307,1,0.9082708358764648,0.8985000252723694,0.3294244408607483,0.36013123393058777
09102024_220307,2,0.9093541502952576,0.903083324432373,0.3279437720775604,0.35404741764068604
09102024_220307,3,0.9084374904632568,0.9018333554267883,0.32897454500198364,0.3513641357421875
09102024_220528,1,0.909583330154419,0.902999997138977,0.3309110403060913,0.35343679785728455
09102024_220528,2,0.909166693687439,0.9001666903495789,0.33040475845336914,0.3599403500556946
09102024_220528,3,0.9096458554267883,0.9008333086967468,0.3285490572452545,0.3564455211162567
