Timestamp,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss
09102024_013353,18,0.9113125205039978,0.9015833139419556,0.32915571331977844,0.35536909103393555
09102024_013353,19,0.9115416407585144,0.89083331823349,0.327065646648407,0.37528011202812195
09102024_013353,20,0.9118958115577698,0.8944166898727417,0.3249186873435974,0.3771279752254486
09102024_014347,1,0.8105833530426025,0.8627499938011169,0.655846118927002,0.4912298917770386
09102024_014347,2,0.8638749718666077,0.8634999990463257,0.480398952960968,0.4658642113208771
09102024_014347,3,0.8728958368301392,0.8759166598320007,0.44270992279052734,0.43592625856399536
09102024_014347,4,0.8819375038146973,0.8784166574478149,0.41847237944602966,0.43614739179611206
09102024_014347,5,0.8865625262260437,0.8773333430290222,0.4047602415084839,0.4233112335205078
09102024_014347,6,0.8912083506584167,0.8895000219345093,0.39186856150627136,0.39555835723876953
09102024_014347,7,0.893875002861023,0.8833333253860474,0.37980347871780396,0.40495213866233826
09102024_014347,8,0.8977708220481873,0.8849999904632568,0.3715023994445801,0.41038423776626587
09102024_014347,9,0.8982916474342346,0.8958333134651184,0.3660117983818054,0.3793996572494507
09102024_014347,10,0.9001041650772095,0.8921666741371155,0.3609156906604767,0.3875559866428375
09102024_014347,11,0.903166651725769,0.8920000195503235,0.35433170199394226,0.3885631561279297
09102024_014347,12,0.9029374718666077,0.8945000171661377,0.35216447710990906,0.37831491231918335
09102024_014347,13,0.9058958292007446,0.8928333520889282,0.34602823853492737,0.3825528025627136
09102024_014347,14,0.9061874747276306,0.8980000019073486,0.34243708848953247,0.3698596954345703
09102024_014347,15,0.9062291383743286,0.8948333263397217,0.34217965602874756,0.37484481930732727
09102024_014347,16,0.9081249833106995,0.8949166536331177,0.33665403723716736,0.3729252815246582
09102024_014347,17,0.9085208177566528,0.8921666741371155,0.33384132385253906,0.380977064371109
09102024_014911,1,0.9085208177566528,0.8999166488647461,0.3386882543563843,0.36253267526626587
09102024_014911,2,0.9089791774749756,0.8980000019073486,0.3353869318962097,0.3675509989261627
09102024_014911,3,0.9083333611488342,0.8996666669845581,0.33285677433013916,0.36546969413757324
09102024_014911,4,0.9102708101272583,0.8958333134651184,0.3295813500881195,0.36526957154273987
09102024_015310,1,0.8193749785423279,0.8450000286102295,0.6360817551612854,0.5352149605751038
09102024_015310,2,0.8652708530426025,0.859083354473114,0.4726828634738922,0.47716614603996277
09102024_015310,3,0.878250002861023,0.8696666955947876,0.43746721744537354,0.45302388072013855
09102024_015310,4,0.8833958506584167,0.8920000195503235,0.4161991477012634,0.40392863750457764
09102024_015310,5,0.8898958563804626,0.8892499804496765,0.40061014890670776,0.3958098888397217
09102024_015310,6,0.8928750157356262,0.8886666893959045,0.38936734199523926,0.3963528275489807
09102024_015310,7,0.8953750133514404,0.8888333439826965,0.3766363561153412,0.3976813852787018
09102024_015310,8,0.8994374871253967,0.8896666765213013,0.3702237010002136,0.39702513813972473
09102024_020236,1,0.8932083249092102,0.8895833492279053,0.38457292318344116,0.39443349838256836
09102024_020236,2,0.8967083096504211,0.8891666531562805,0.3735538721084595,0.3910634219646454
09102024_020236,3,0.8992499709129333,0.8971666693687439,0.3670956492424011,0.37015774846076965
09102024_020236,4,0.9024999737739563,0.8721666932106018,0.3586404323577881,0.4311937987804413
09102024_020236,5,0.9011041522026062,0.8932499885559082,0.356595903635025,0.3887863755226135
09102024_020236,6,0.9050833582878113,0.8945000171661377,0.35077106952667236,0.36997777223587036
09102024_020236,7,0.9051666855812073,0.9007499814033508,0.3466399013996124,0.3586367070674896
09102024_020236,8,0.9071875214576721,0.9004999995231628,0.34188395738601685,0.36370930075645447
09102024_020236,9,0.9086874723434448,0.9011666774749756,0.3381930887699127,0.36105287075042725
09102024_020236,10,0.909333348274231,0.8995000123977661,0.33624088764190674,0.36069369316101074
09102024_020340,1,0.905875027179718,0.8990833163261414,0.3417014181613922,0.3594420254230499
09102024_020340,2,0.9083750247955322,0.8931666612625122,0.33793869614601135,0.3824503719806671
09102024_020340,3,0.9077083468437195,0.9018333554267883,0.33641672134399414,0.3619568943977356
09102024_020444,1,0.9072291851043701,0.8896666765213013,0.33798766136169434,0.38494664430618286
09102024_020444,2,0.9082916378974915,0.8971666693687439,0.3366478681564331,0.370809406042099
09102024_020444,3,0.9107916951179504,0.8901666402816772,0.3319559097290039,0.38298770785331726
09102024_021413,1,0.8012916445732117,0.8425833582878113,0.6971738338470459,0.5552350878715515
09102024_021413,2,0.8569583296775818,0.862666666507721,0.5002461075782776,0.4753657281398773
09102024_021413,3,0.867020845413208,0.8762500286102295,0.4613221287727356,0.4358241856098175
09102024_021413,4,0.8739583492279053,0.8822500109672546,0.43716415762901306,0.42133602499961853
09102024_021413,5,0.8813541531562805,0.8762500286102295,0.41837751865386963,0.4303543269634247
09102024_021413,6,0.8824583292007446,0.8825833201408386,0.40843456983566284,0.40911638736724854
09102024_021413,7,0.8882291913032532,0.8925833106040955,0.3986950218677521,0.3865620493888855
09102024_021413,8,0.8904791474342346,0.8884999752044678,0.3898092806339264,0.4063872992992401
09102024_021413,9,0.8924166560173035,0.8917499780654907,0.38229474425315857,0.3832651674747467
09102024_021413,10,0.8919583559036255,0.8926666378974915,0.37992843985557556,0.38421204686164856
09102024_021413,11,0.8968958258628845,0.8886666893959045,0.3739890158176422,0.39138638973236084
09102024_021413,12,0.8969791531562805,0.8976666927337646,0.3686942160129547,0.36875277757644653
09102024_021413,13,0.8954166769981384,0.8976666927337646,0.36813199520111084,0.3715546131134033
09102024_021413,14,0.8971874713897705,0.8878333568572998,0.36393579840660095,0.3913739323616028
09102024_021413,15,0.8991875052452087,0.8952500224113464,0.3625686764717102,0.3709745407104492
09102024_021902,1,0.8982083201408386,0.8952500224113464,0.3646448254585266,0.3703256845474243
09102024_021902,2,0.8989583253860474,0.8981666564941406,0.36071068048477173,0.3664200007915497
09102024_021902,3,0.8978541493415833,0.9006666541099548,0.3623834252357483,0.3562242388725281
09102024_021902,4,0.9007499814033508,0.8980833292007446,0.3552228510379791,0.36344560980796814
09102024_021902,5,0.9002291560173035,0.8964166641235352,0.35516223311424255,0.3648214042186737
09102024_021902,6,0.9014166593551636,0.9006666541099548,0.3533799648284912,0.35562703013420105
09102024_021902,7,0.9020624756813049,0.8859166502952576,0.3517221212387085,0.3871837258338928
09102024_021902,8,0.9019166827201843,0.8998333215713501,0.34961992502212524,0.3576402962207794
09102024_021902,9,0.9018541574478149,0.9017500281333923,0.3489144742488861,0.3610495328903198
09102024_022625,1,0.9015416502952576,0.8999166488647461,0.3506588935852051,0.3524911403656006
09102024_022625,2,0.9021666646003723,0.890999972820282,0.3491053581237793,0.37270283699035645
09102024_022625,3,0.9026250243186951,0.9011666774749756,0.3447708785533905,0.3542802631855011
09102024_022625,4,0.9036666750907898,0.9018333554267883,0.34626227617263794,0.34544995427131653
09102024_022625,5,0.9054791927337646,0.8881666660308838,0.3428528308868408,0.37336471676826477
09102024_022625,6,0.902916669845581,0.903249979019165,0.34537023305892944,0.35307297110557556
09102024_022625,7,0.9049166440963745,0.8891666531562805,0.34244072437286377,0.38593706488609314
09102024_091926,1,0.804312527179718,0.8600000143051147,0.6890469789505005,0.5104712843894958
09102024_091926,2,0.8588749766349792,0.8600833415985107,0.49722781777381897,0.4859728217124939
09102024_091926,3,0.8724374771118164,0.8762500286102295,0.4565126895904541,0.4383673071861267
09102024_091926,4,0.878333330154419,0.8871666789054871,0.4329569637775421,0.4116341173648834
09102024_091926,5,0.8819166421890259,0.8803333044052124,0.41736137866973877,0.42025625705718994
09102024_091926,6,0.8868958353996277,0.890583336353302,0.40653759241104126,0.39481574296951294
09102024_091926,7,0.8892083168029785,0.8802499771118164,0.3966880738735199,0.4122961461544037
09102024_091926,8,0.8888541460037231,0.8913333415985107,0.39195704460144043,0.385700523853302
09102024_091926,9,0.8927291631698608,0.8934166431427002,0.3847431242465973,0.3815639913082123
09102024_091926,10,0.8943125009536743,0.8889166712760925,0.3779639005661011,0.39779239892959595
09102024_091926,11,0.8942499756813049,0.8967499732971191,0.37471845746040344,0.37713778018951416
09102024_091926,12,0.8977083563804626,0.8911666870117188,0.3687497675418854,0.3846631646156311
09102024_091926,13,0.8970624804496765,0.8934166431427002,0.36710065603256226,0.37557289004325867
09102024_091926,14,0.8986250162124634,0.8966666460037231,0.36355745792388916,0.37426480650901794
09102024_091926,15,0.8991458415985107,0.893750011920929,0.35997697710990906,0.3770016133785248
09102024_092300,1,0.8992708325386047,0.8993333578109741,0.3591897785663605,0.36475488543510437
09102024_092300,2,0.9012291431427002,0.8977500200271606,0.3574969470500946,0.3665350675582886
09102024_092300,3,0.8993958234786987,0.8884999752044678,0.35687631368637085,0.3840612471103668
09102024_092300,4,0.901604175567627,0.89083331823349,0.3555855453014374,0.38528019189834595
09102024_100413,1,0.9002708196640015,0.8949999809265137,0.35904601216316223,0.3728783428668976
09102024_100413,2,0.9020833373069763,0.9010833501815796,0.3536212146282196,0.3579174876213074
09102024_100413,3,0.9009583592414856,0.9004999995231628,0.35291600227355957,0.35871776938438416
09102024_100413,4,0.9023958444595337,0.8923333287239075,0.3529450297355652,0.3711596727371216
09102024_100413,5,0.9036874771118164,0.8999999761581421,0.3478953540325165,0.3543836772441864
09102024_100413,6,0.9023749828338623,0.9000833630561829,0.34913012385368347,0.35549068450927734
09102024_100413,7,0.9041458368301392,0.887416660785675,0.3471464514732361,0.3895510733127594
09102024_100413,8,0.9044791460037231,0.8992499709129333,0.3438727557659149,0.3610735237598419
09102024_112237,1,0.9048333168029785,0.8998333215713501,0.34389737248420715,0.3572928011417389
09102024_112237,2,0.9053958058357239,0.9001666903495789,0.34393325448036194,0.3666623532772064
09102024_112237,3,0.9053958058357239,0.8988333344459534,0.34238293766975403,0.35680708289146423
09102024_122855,1,0.9053124785423279,0.9010000228881836,0.3433360457420349,0.3600057065486908
09102024_122855,2,0.9061874747276306,0.9000833630561829,0.3400138020515442,0.3580269515514374
09102024_122855,3,0.9047083258628845,0.8952500224113464,0.3433288633823395,0.36690568923950195
09102024_123004,1,0.9059374928474426,0.9025833606719971,0.3404361307621002,0.3506419360637665
09102024_123004,2,0.9049166440963745,0.8982499837875366,0.3416554629802704,0.3519917130470276
09102024_123004,3,0.9057916402816772,0.9008333086967468,0.3404480516910553,0.35275527834892273
09102024_123139,1,0.9067708253860474,0.9040833115577698,0.34090402722358704,0.34604519605636597
09102024_123139,2,0.9057916402816772,0.9048333168029785,0.34044957160949707,0.34954676032066345
09102024_123139,3,0.90625,0.8969166874885559,0.3381776213645935,0.360318124294281
09102024_123139,4,0.9066041707992554,0.9019166827201843,0.3370169401168823,0.34972819685935974
09102024_123305,1,0.9058958292007446,0.8958333134651184,0.3425343334674835,0.3770197629928589
09102024_123305,2,0.9057291746139526,0.8987500071525574,0.3386114835739136,0.3649067282676697
09102024_123305,3,0.9074166417121887,0.9008333086967468,0.339327871799469,0.3553956151008606
09102024_123439,1,0.9045416712760925,0.9019166827201843,0.33903956413269043,0.35766857862472534
09102024_123439,2,0.9075000286102295,0.9040833115577698,0.3364119529724121,0.34476834535598755
09102024_123439,3,0.9069583415985107,0.9028333425521851,0.3352193236351013,0.35087883472442627
09102024_123439,4,0.906624972820282,0.8946666717529297,0.3373735845088959,0.36973604559898376
09102024_123439,5,0.9054999947547913,0.8974999785423279,0.33548739552497864,0.35297587513923645
09102024_123601,1,0.9073125123977661,0.9020833373069763,0.3363359272480011,0.3513001799583435
09102024_123601,2,0.9066666960716248,0.8893333077430725,0.3345906436443329,0.3792324960231781
09102024_123601,3,0.9071041941642761,0.8977500200271606,0.33527785539627075,0.3630520701408386
09102024_123850,1,0.906333327293396,0.9039166569709778,0.3369744122028351,0.3491089344024658
09102024_123850,2,0.9057708382606506,0.9034166932106018,0.33797940611839294,0.344481498003006
09102024_123850,3,0.906333327293396,0.8965833187103271,0.336127907037735,0.36659443378448486
09102024_123850,4,0.9079999923706055,0.9004999995231628,0.3339100480079651,0.35411766171455383
09102024_123850,5,0.9061458110809326,0.9037500023841858,0.3355920910835266,0.3494384288787842
09102024_124344,1,0.9083958268165588,0.8850833177566528,0.3333185315132141,0.39724746346473694
09102024_124344,2,0.9073541760444641,0.9011666774749756,0.3342727720737457,0.3567477762699127
09102024_124344,3,0.9080208539962769,0.8915833234786987,0.33385220170021057,0.37227511405944824
09102024_124440,1,0.9080208539962769,0.9048333168029785,0.3346904218196869,0.3458232879638672
09102024_124440,2,0.9088333249092102,0.8985000252723694,0.3307444751262665,0.35877758264541626
09102024_124440,3,0.9074166417121887,0.8964166641235352,0.3346242606639862,0.3635033667087555
09102024_124535,1,0.9076666831970215,0.903249979019165,0.33095279335975647,0.3459625244140625
09102024_124535,2,0.9093958139419556,0.8998333215713501,0.33126071095466614,0.3542419970035553
09102024_124535,3,0.9093958139419556,0.8945000171661377,0.33161377906799316,0.3675157129764557
09102024_125408,1,0.8271666765213013,0.8726666569709778,0.4802349805831909,0.3556649684906006
09102024_125408,2,0.8848958611488342,0.8913333415985107,0.3187762498855591,0.3045753836631775
09102024_125408,3,0.9021250009536743,0.890999972820282,0.26661425828933716,0.296685129404068
09102024_125408,4,0.9133958220481873,0.902999997138977,0.23485387861728668,0.27161845564842224
09102024_125408,5,0.9213749766349792,0.9097499847412109,0.20880445837974548,0.2510910928249359
09102024_125408,6,0.9304166436195374,0.8899166584014893,0.18458345532417297,0.31062936782836914
09102024_125408,7,0.9392499923706055,0.9127500057220459,0.16288194060325623,0.2488309144973755
09102024_125408,8,0.9458958506584167,0.9161666631698608,0.1445295214653015,0.25027167797088623
09102024_125408,9,0.9524791836738586,0.9117500185966492,0.12560077011585236,0.2654684782028198
09102024_125408,10,0.9576666951179504,0.9154166579246521,0.1128724068403244,0.2791479527950287
09102024_125846,1,0.9477291703224182,0.9098333120346069,0.14215894043445587,0.2653568983078003
09102024_125846,2,0.9520000219345093,0.8993333578109741,0.1279965043067932,0.2996879816055298
09102024_125846,3,0.957729160785675,0.906583309173584,0.11246111243963242,0.28535810112953186
09102024_130012,1,0.953125,0.9100000262260437,0.12661856412887573,0.2687985897064209
09102024_130012,2,0.957895815372467,0.9107499718666077,0.11119285970926285,0.2783394455909729
09102024_130012,3,0.9628124833106995,0.9135833382606506,0.0991305559873581,0.28791001439094543
09102024_134232,1,0.9570833444595337,0.9113333225250244,0.11296406388282776,0.281593918800354
09102024_134232,2,0.9614166617393494,0.9137499928474426,0.09998758882284164,0.2755642235279083
09102024_134232,3,0.9673541784286499,0.9096666574478149,0.08654487133026123,0.333335816860199
09102024_134437,1,0.9622083306312561,0.9151666760444641,0.09803114831447601,0.28871476650238037
09102024_134437,2,0.9677083492279053,0.9070000052452087,0.08605179190635681,0.31615665555000305
09102024_134437,3,0.9716249704360962,0.909333348274231,0.07583235949277878,0.32771778106689453
09102024_134553,1,0.9678541421890259,0.9075833559036255,0.08726857602596283,0.2996830344200134
09102024_134553,2,0.9716458320617676,0.902916669845581,0.07492655515670776,0.3648701310157776
09102024_134553,3,0.9750624895095825,0.9142500162124634,0.0675911009311676,0.3314887583255768
09102024_134712,1,0.9714375138282776,0.9134166836738586,0.0760929211974144,0.3236730694770813
09102024_134712,2,0.9750000238418579,0.9154166579246521,0.06721743941307068,0.3213711678981781
09102024_134712,3,0.976937472820282,0.906416654586792,0.06066223233938217,0.39483973383903503
09102024_134802,1,0.9752083420753479,0.9118333458900452,0.06649864464998245,0.35720571875572205
09102024_134802,2,0.9771041870117188,0.9083333611488342,0.06075166165828705,0.3669465184211731
09102024_134802,3,0.9804166555404663,0.9112499952316284,0.05343329533934593,0.39502188563346863
09102024_134904,1,0.9783541560173035,0.8989166617393494,0.05828304588794708,0.4127088189125061
09102024_134904,2,0.9801250100135803,0.9101666808128357,0.05308324843645096,0.38003677129745483
09102024_134904,3,0.9819375276565552,0.906583309173584,0.04876526817679405,0.42084696888923645
09102024_135038,1,0.9776874780654907,0.9044166803359985,0.05793635547161102,0.41171640157699585
09102024_135038,2,0.981249988079071,0.9115833044052124,0.048603810369968414,0.41023197770118713
09102024_135038,3,0.9838749766349792,0.909416675567627,0.04376727342605591,0.4194979965686798
09102024_135157,1,0.9838749766349792,0.9049166440963745,0.04365209862589836,0.47058725357055664
09102024_135157,2,0.9857500195503235,0.9108333587646484,0.039939332753419876,0.4627862572669983
09102024_135235,1,0.984291672706604,0.9128333330154419,0.04160754755139351,0.4380250573158264
09102024_135235,2,0.9851458072662354,0.906583309173584,0.0405096597969532,0.45026934146881104
09102024_135320,1,0.9871666431427002,0.9067500233650208,0.034657545387744904,0.4510783553123474
09102024_135320,2,0.9870625138282776,0.9080833196640015,0.0348639078438282,0.48129698634147644
09102024_135605,1,0.9870833158493042,0.909583330154419,0.03411103039979935,0.4647260010242462
09102024_135605,2,0.9868749976158142,0.9078333377838135,0.035790398716926575,0.50611412525177
09102024_140358,1,0.7573541402816772,0.8421666622161865,0.8334723114967346,0.5829271078109741
09102024_140358,2,0.824791669845581,0.8612499833106995,0.6298724412918091,0.5297802090644836
09102024_140358,3,0.8403750061988831,0.8723333477973938,0.5880528688430786,0.4940161406993866
09102024_140358,4,0.8497291803359985,0.8852499723434448,0.5609225034713745,0.4828149080276489
09102024_140358,5,0.8543124794960022,0.8765000104904175,0.5549408197402954,0.48566797375679016
09102024_140358,6,0.8593124747276306,0.875166654586792,0.5384888052940369,0.480225145816803
09102024_140358,7,0.8604583144187927,0.8884999752044678,0.5320886969566345,0.4547678530216217
09102024_140358,8,0.8611249923706055,0.8882499933242798,0.5278604626655579,0.460707426071167
09102024_140358,9,0.8652499914169312,0.8846666812896729,0.5206921100616455,0.45810815691947937
09102024_140358,10,0.8660208582878113,0.8840833306312561,0.5176115036010742,0.4543885588645935
09102024_140358,11,0.8688750267028809,0.8880000114440918,0.5127356052398682,0.4413639307022095
09102024_140358,12,0.86697918176651,0.8833333253860474,0.5120800137519836,0.46022242307662964
09102024_140358,13,0.8678749799728394,0.8870000243186951,0.5136332511901855,0.4514632225036621
09102024_140358,14,0.8675416707992554,0.8895833492279053,0.5091775059700012,0.44590380787849426
09102024_140358,15,0.8692499995231628,0.8893333077430725,0.5042624473571777,0.4485543966293335
09102024_151710,1,0.8698541522026062,0.8939999938011169,0.5068674087524414,0.436581552028656
09102024_151710,2,0.8694166541099548,0.8920833468437195,0.5060359239578247,0.43763017654418945
09102024_151710,3,0.8707916736602783,0.8982499837875366,0.5009455680847168,0.4246619939804077
09102024_151710,4,0.8728333115577698,0.8945833444595337,0.4973427355289459,0.4371472895145416
09102024_151710,5,0.871999979019165,0.8859999775886536,0.4957382380962372,0.4497556984424591
09102024_151710,6,0.8730833530426025,0.8960000276565552,0.5002452731132507,0.4300174117088318
09102024_151710,7,0.8719791769981384,0.8980833292007446,0.49708276987075806,0.42131322622299194
09102024_151710,8,0.8727083206176758,0.8931666612625122,0.4957527816295624,0.4333612024784088
09102024_151710,9,0.8732916712760925,0.8915833234786987,0.49383091926574707,0.4422001242637634
09102024_151710,10,0.8739374876022339,0.8974999785423279,0.4931676387786865,0.41959255933761597
09102024_151710,11,0.8734375238418579,0.9023333191871643,0.49385690689086914,0.4156598746776581
09102024_151710,12,0.8730208277702332,0.8974999785423279,0.4911503493785858,0.4267265498638153
09102024_151710,13,0.874916672706604,0.8977500200271606,0.4920927882194519,0.42495986819267273
09102024_151710,14,0.8730416893959045,0.9011666774749756,0.49361512064933777,0.42104431986808777
09102024_151710,15,0.8742083311080933,0.8960833549499512,0.49205508828163147,0.42863330245018005
09102024_151710,16,0.8756041526794434,0.8939999938011169,0.49123209714889526,0.42943400144577026
09102024_151710,17,0.8737083077430725,0.9002500176429749,0.48867085576057434,0.42057788372039795
09102024_151710,18,0.8745625019073486,0.8983333110809326,0.4887182116508484,0.42631664872169495
09102024_151710,19,0.8762708306312561,0.8965833187103271,0.4867420196533203,0.42894238233566284
09102024_151710,20,0.8761875033378601,0.8990833163261414,0.48723575472831726,0.42007434368133545
09102024_151710,21,0.8734791874885559,0.8976666927337646,0.4901190996170044,0.42604073882102966
09102024_151710,22,0.8745625019073486,0.8928333520889282,0.4870976209640503,0.4393872022628784
09102024_151710,23,0.8745833039283752,0.8881666660308838,0.4892446994781494,0.4406343996524811
09102024_151710,24,0.8757500052452087,0.8970000147819519,0.4842325448989868,0.41988325119018555
09102024_151710,25,0.874750018119812,0.8971666693687439,0.4867507815361023,0.42150866985321045
09102024_151710,26,0.8768541812896729,0.8914999961853027,0.4819525480270386,0.43071284890174866
09102024_151710,27,0.875333309173584,0.8974999785423279,0.4841831922531128,0.4179939925670624
09102024_151710,28,0.8761249780654907,0.8997499942779541,0.4855579435825348,0.41320812702178955
09102024_151710,29,0.8758124709129333,0.8992499709129333,0.4831637740135193,0.4145650565624237
09102024_151710,30,0.8756874799728394,0.8923333287239075,0.4840813875198364,0.43574634194374084
09102024_151710,31,0.8750625252723694,0.8943333625793457,0.484169065952301,0.42477473616600037
09102024_151710,32,0.875249981880188,0.8870833516120911,0.4846263527870178,0.43078532814979553
09102024_151710,33,0.8765208125114441,0.8956666588783264,0.4834303855895996,0.4288855791091919
09102024_151710,34,0.8762291669845581,0.8995833396911621,0.4860695004463196,0.4180455207824707
09102024_151710,35,0.8755208253860474,0.8961666822433472,0.48243099451065063,0.4220408797264099
09102024_151710,36,0.8773124814033508,0.8847500085830688,0.4814401865005493,0.4436925947666168
09102024_151710,37,0.8766250014305115,0.8987500071525574,0.4810968041419983,0.41838932037353516
09102024_151710,38,0.8780624866485596,0.8955833315849304,0.4780500531196594,0.4245087504386902
09102024_151710,39,0.8765624761581421,0.8998333215713501,0.4812704622745514,0.41906994581222534
09102024_151710,40,0.8751875162124634,0.8993333578109741,0.48326966166496277,0.4154525697231293
09102024_151710,41,0.8778333067893982,0.8964166641235352,0.4808060824871063,0.4276958703994751
